Department,Department Name,Division,Gender,Base Salary,2019 Overtime Pay,Grade
DOT,Department of Transportation,Traffic Engineering Design and Operations,M,144751,0,M3
DOT,Department of Transportation,Transit Silver Spring Ride On,M,55269.68,12814.94,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,61096.19,4881.61,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,68575,14514.17,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,68575,16534.96,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,55269.68,9214.27,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,67066,3802.75,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,54053.48,3664.73,15
DOT,Department of Transportation,Highway Services,M,51260.09,19649.24,14
DOT,Department of Transportation,Transportation Technical Center,M,78902,13829.29,18
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,4232.28,15
DOT,Department of Transportation,Highway Services,M,35704,7013.43,11
DOT,Department of Transportation,Highway Administration,M,82691,6969.65,19
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,49848.99,2981.75,15
DOT,Department of Transportation,Highway Administration,M,74823.36,21032.28,22
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,53398.74,452.58,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53398.74,11480.71,15
DOT,Department of Transportation,Highway Services,F,35703.66,2316.83,11
DOT,Department of Transportation,Transit Nicholson Ride On,M,54833.24,11258.09,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.49,3444.8,15
DOT,Department of Transportation,Highway Administration,M,82691,9626.48,19
DOT,Department of Transportation,Highway Administration,M,69007.07,17188.04,22
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,44959.81,3934.46,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53398.75,10145.18,15
DOT,Department of Transportation,Transit Nicholson Ride On,F,55280.63,31292.84,15
DOT,Department of Transportation,Highway Administration,M,83137.05,0,25
DOT,Department of Transportation,Transit Nicholson Ride On,M,58738.62,14562.01,17
DOT,Department of Transportation,Transit Nicholson Ride On,M,48162.8,3852.68,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,34188.22,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53398.74,20306.69,15
DOT,Department of Transportation,Highway Administration,M,74824.01,12925.65,22
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,53399.49,5447.51,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.5,5424.32,15
DOT,Department of Transportation,Transit Operations and Planning,M,41798.83,0,8
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,46172.7,3614.19,12
DOT,Department of Transportation,Transit Central Communication,M,58815.77,8906.78,18
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,4847.75,15
DOT,Department of Transportation,Development Review,M,109761,0,25
DOT,Department of Transportation,Transportation Technical Center,M,58295.79,14986.01,18
DOT,Department of Transportation,Transit Silver Spring Ride On,F,51593.7,1739.03,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,46534.11,3281.46,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,5000.63,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,8247.53,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,3603.52,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,46533.74,11736.52,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,7810.74,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,4323.66,15
DOT,Department of Transportation,Transit Silver Spring Ride On,F,51593.7,11294.92,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,3070.58,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,50458.39,151.95,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,2507.54,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,41971,3421.48,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,67066,0,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,49848.99,29908.11,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53398.75,1139.3,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.49,2266.72,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,53398.74,7395.67,15
DOT,Department of Transportation,Transit Special Transportation and Medicaid,F,60920.48,0,21
DOT,Department of Transportation,Transit Nicholson Ride On,F,48871.57,14067.89,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51955,11192.48,9
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.5,5752.43,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,50458.4,3368.32,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,50812,1546.54,15
DOT,Department of Transportation,Highway Services,M,62509.23,42801.02,21
DOT,Department of Transportation,Transit Nicholson Ride On,M,77254.9,5479.86,19
DOT,Department of Transportation,Highway Services,M,51260.09,16938.72,14
DOT,Department of Transportation,Highway Services,M,53823.09,12762.63,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,58060.37,5672.17,15
DOT,Department of Transportation,Transit Operations and Planning,F,56069.46,0,16
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.49,1451.98,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.71,12736.61,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.49,10984.8,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53399.49,24898.35,15
DOT,Department of Transportation,Highway Services,M,51260.1,12522.96,14
DOT,Department of Transportation,Traffic Engineering and Operations,F,47356.54,0,13
DOT,Department of Transportation,Highway Services,M,54479.34,21861.05,18
DOT,Department of Transportation,Parking Management Parking Operations,F,43888.94,0,11
DOT,Department of Transportation,Transit Safety and Instruction,F,79446.52,5242.51,21
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,20399.08,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,12209.82,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,51593.01,10839.29,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,51593.7,17708.32,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.01,10762.58,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,8738.06,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,52888.45,5597.24,15
DOT,Department of Transportation,Transit Safety and Instruction,M,126341.74,0,M3
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,4972.79,15
DOT,Department of Transportation,Highway Services,M,56752.31,17270.78,14
DOT,Department of Transportation,Transit Special Transportation and Medicaid,F,50220.63,0,16
DOT,Department of Transportation,Traffic Engineering Design and Operations,M,64064.27,11342.58,22
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.01,15780.95,15
DOT,Department of Transportation,Director Transportation Policy,M,120703,0,27
DOT,Department of Transportation,Highway Services,M,49526.67,8960.65,14
DOT,Department of Transportation,Highway Services,M,51259.73,19100.28,14
DOT,Department of Transportation,Highway Services,M,37404.93,0,11
DOT,Department of Transportation,Transit Silver Spring Ride On,M,56752.31,13695.2,17
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.01,4612.91,15
DOT,Department of Transportation,Highway Services,M,49526.67,16799.96,14
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.01,19115.02,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,50457.71,5518.87,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,28989.55,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53398.76,12056.77,15
DOT,Department of Transportation,Highway Services,M,52002.99,44929.99,15
DOT,Department of Transportation,Highway Services,M,49526.67,18625.05,14
FIN,Department of Finance,General Accounting,F,77178.3,0,21
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.49,3985.63,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,4294.93,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,51593.7,4208,15
DOT,Department of Transportation,Highway Services,M,48436.84,6345.01,11
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53398.75,10579.21,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53398.75,8676.2,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,53398.75,17821.19,15
DOT,Department of Transportation,Liquor and Wine Delivery Operations,M,53398.75,14311.94,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53398.75,7032.07,15
DOT,Department of Transportation,Traffic Engineering and Operations Management Services,F,99852,2500.16,23
DOT,Department of Transportation,Transit Silver Spring Ride On,M,79446.52,5927.07,21
DOT,Department of Transportation,Transit Nicholson Ride On,M,53398.74,38362.92,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53398.74,19075.02,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53398.74,4315.62,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,50457.69,0,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53398.74,5588.35,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53398.74,2236.61,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53398.74,929.8,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,77254.9,4052,19
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53399.49,10459.63,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,53399.49,1119.32,15
DOT,Department of Transportation,Highway Services,M,52465.91,14794.68,15
DOT,Department of Transportation,Highway Services,M,51260.09,35502.62,14
DOT,Department of Transportation,Highway Services,M,51260.09,16851.04,14
DOT,Department of Transportation,Highway Services,M,51260.09,17188.64,14
DOT,Department of Transportation,Transportation Management,F,112480.95,0,22
DOT,Department of Transportation,Director Management Services,F,74323.93,0,17
DOT,Department of Transportation,Transportation Management,M,54833.23,16843.49,19
DOT,Department of Transportation,Highway Services,M,51260.09,9523.03,14
DOT,Department of Transportation,Highway Services,F,41698.64,11840.22,14
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53399.49,11517.94,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53399.49,13878.16,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,53399.49,14856.12,15
DOT,Department of Transportation,Transit Nicholson Ride On,F,53399.49,1057.86,15
DOT,Department of Transportation,Parking Management Engineering and Capital Project Management,M,47444.82,4467.78,12
DOT,Department of Transportation,Transit COS Taxicab Regulation,F,84161.41,0,21
DOT,Department of Transportation,Highway Services,M,49967.55,11832.43,14
DOT,Department of Transportation,Parking Management Administration,M,88374.34,0,25
DOT,Department of Transportation,Highway Services,M,54479.34,16538.61,18
DOT,Department of Transportation,Transit Nicholson Ride On,M,51593.7,5329.84,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,25658.79,15
DOT,Department of Transportation,Transit Operations and Planning,M,54173.4,673.56,16
DOT,Department of Transportation,Transit Nicholson Ride On,M,51593.7,20430.69,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,56753.1,1499.76,17
DOT,Department of Transportation,Transit Nicholson Ride On,F,51593.69,3587.48,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,1869.54,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,51593.7,12397.54,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,77254.9,3269.32,19
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,16828.02,15
DOT,Department of Transportation,Transit Safety and Instruction,M,60796.53,2849.44,19
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,50458.39,237.08,15
DOT,Department of Transportation,Transit Nicholson Ride On,F,51593.7,2168.16,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,85104.37,21516.82,21
DOT,Department of Transportation,Transportation Planning and Design Section,F,61673.04,0,16
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,8744.8,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,51593.7,23409.07,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,10409.27,15
DOT,Department of Transportation,Transit Silver Spring Ride On,M,48871.56,4537.62,15
DOT,Department of Transportation,Transit Nicholson Ride On,M,48752.07,789.51,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,5152,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,6615.84,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,M,51593.7,5958.47,15
DOT,Department of Transportation,Transit Gaithersburg Ride On,F,51593.7,11907.68,15
